checklist_id,checklist_tab,checklist_entry,category,mapping_type,guide_location,branch_name,exclusion_reason,source_note_refs,status,notes,objective_id,matched_objective_name,route_block,disposition,prototype_status,deferred_to,match_status,match_source,raw_sheet_row,raw_cell,raw_group,raw_status,raw_detail
CHK-LOCATIONS-0977,Locations,Arcwind Point,location,Main-route prototype block,G03,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001964,Clear Arcwind Point,G03,route_block,inserted_direct_geography,route_block,matched,location_catalog,16,A16,Nordic Ruin,N/N/N,"Type: Nordic Ruin | Region: The Rift | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0978,Locations,Autumnshade Clearing,location,Main-route prototype block,G04,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001967,Clear Autumnshade Clearing,G04,route_block,inserted_direct_geography,route_block,matched,location_catalog,17,A17,Clearing,N/N/N,"Type: Clearing | Region: The Rift | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0979,Locations,Autumnwatch Tower,location,Main-route prototype block,G03,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001968,Clear Autumnwatch Tower,G03,route_block,inserted_direct_geography,route_block,matched,location_catalog,18,A18,Dragon Lair,N/N/N,"Type: Dragon Lair | Region: The Rift | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0980,Locations,Avanchnzel,location,Main-route prototype block,G04,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001969,Clear Avanchnzel,G04,route_block,inserted_direct_geography,route_block,matched,location_catalog,19,A19,Dwarven Ruin,N/N/N,"Type: Dwarven Ruin | Region: The Rift | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0981,Locations,Bannermist Tower,location,Main-route prototype block,G03,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001970,Clear Bannermist Tower,G03,route_block,inserted_direct_geography,route_block,matched,location_catalog,20,A20,Nordic Tower,N/N/N,"Type: Nordic Tower | Region: Falkreath Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0982,Locations,Bard's Leap Summit,location,Main-route prototype block,G05,,,SN-000078-discoverable-non-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002207,Discover Bard's Leap Summit,G05,route_block,inserted_direct_geography,route_block,matched,location_catalog,21,A21,Landmark,N/N/-,"Type: Landmark | Region: The Reach | States: {'discovered': 'N', 'visited': 'N', 'cleared': '-'}"
CHK-LOCATIONS-0983,Locations,Battle-Born Farm,location,Main-route prototype block,G02,,,SN-000078-discoverable-non-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002208,Discover Battle-Born Farm,G02,route_block,inserted_direct_geography,route_block,matched,location_catalog,22,A22,Wheat Mill,N/N/-,"Type: Wheat Mill | Region: Whiterun Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': '-'}"
CHK-LOCATIONS-0984,Locations,Bilegulch Mine,location,Main-route prototype block,G05,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001973,Clear Bilegulch Mine,G05,route_block,inserted_direct_geography,route_block,matched,location_catalog,23,A23,Mine,N/N/N,"Type: Mine | Region: Falkreath Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0985,Locations,Black-Briar Lodge,location,Main-route prototype block,G04,,,SN-000078-discoverable-non-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002209,Discover Black-Briar Lodge,G04,route_block,inserted_direct_geography,route_block,matched,location_catalog,24,A24,Settlement,N/N/-,"Type: Settlement | Region: The Rift | States: {'discovered': 'N', 'visited': 'N', 'cleared': '-'}"
CHK-LOCATIONS-0986,Locations,Bleak Falls Barrow,location,Main-route prototype block,G02,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001974,Clear Bleak Falls Barrow,G02,route_block,inserted_direct_geography,route_block,matched,location_catalog,25,A25,Nordic Ruin,N/N/N,"Type: Nordic Ruin | Region: Falkreath Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0987,Locations,Bleakcoast Cave,location,Main-route prototype block,G08,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001975,Clear Bleakcoast Cave,G08,route_block,inserted_direct_geography,route_block,matched,location_catalog,26,A26,Cave,N/N/N,"Type: Cave | Region: Winterhold | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0988,Locations,Bleakwind Basin,location,Main-route prototype block,G02,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001976,Clear Bleakwind Basin,G02,route_block,inserted_direct_geography,route_block,matched,location_catalog,27,A27,Giant Camp,N/N/N,"Type: Giant Camp | Region: Whiterun Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0989,Locations,Bleakwind Bluff,location,Main-route prototype block,G02,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001977,Clear Bleakwind Bluff,G02,route_block,inserted_direct_geography,route_block,matched,location_catalog,28,A28,Nordic Tower,N/N/N,"Type: Nordic Tower | Region: The Reach | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0990,Locations,Blind Cliff Cave,location,Main-route prototype block,G05,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001978,Clear Blind Cliff Cave,G05,route_block,inserted_direct_geography,route_block,matched,location_catalog,29,A29,Cave,N/N/N,"Type: Cave | Region: The Reach | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0991,Locations,Blizzard Rest,location,Main-route prototype block,G08,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001979,Clear Blizzard Rest,G08,route_block,inserted_direct_geography,route_block,matched,location_catalog,30,A30,Giant Camp,N/N/N,"Type: Giant Camp | Region: The Pale | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0992,Locations,Bloated Man's Grotto,location,Main-route prototype block,G03,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001980,Clear Bloated Man's Grotto,G03,route_block,inserted_direct_geography,route_block,matched,location_catalog,31,A31,Cave,N/N/N,"Type: Cave | Region: Falkreath Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0993,Locations,Bloodlet Throne,location,Main-route prototype block,G03,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001981,Clear Bloodlet Throne,G03,route_block,inserted_direct_geography,route_block,matched,location_catalog,32,A32,Military Fort,N/N/N,"Type: Military Fort | Region: Falkreath Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0994,Locations,Blue Palace,location,Main-route prototype block,G07,,,SN-000078-discoverable-non-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002212,Discover Blue Palace,G07,route_block,inserted_direct_geography,route_block,matched,location_catalog,33,A33,Castle,N/N/-,"Type: Castle | Region: Haafingar | States: {'discovered': 'N', 'visited': 'N', 'cleared': '-'}"
CHK-LOCATIONS-0995,Locations,Bonechill Passage,location,Main-route prototype block,G03,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001983,Clear Bonechill Passage,G03,route_block,inserted_direct_geography,route_block,matched,location_catalog,34,A34,Cave,N/N/N,"Type: Cave | Region: Falkreath Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0996,Locations,Bonestrewn Crest,location,Main-route prototype block,G06,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001984,Clear Bonestrewn Crest,G06,route_block,inserted_direct_geography,route_block,matched,location_catalog,35,A35,Dragon Lair,N/N/N,"Type: Dragon Lair | Region: Eastmarch | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0997,Locations,Boulderfall Cave,location,Main-route prototype block,G04,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001985,Clear Boulderfall Cave,G04,route_block,inserted_direct_geography,route_block,matched,location_catalog,36,A36,Cave,N/N/N,"Type: Cave | Region: The Rift | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-0998,Locations,Brandy-Mug Farm,location,Main-route prototype block,G06,,,SN-000078-discoverable-non-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002213,Discover Brandy-Mug Farm,G06,route_block,inserted_direct_geography,route_block,matched,location_catalog,37,A37,Farm/Settlement,N/N/-,"Type: Farm/Settlement | Region: Eastmarch | States: {'discovered': 'N', 'visited': 'N', 'cleared': '-'}"
CHK-LOCATIONS-0999,Locations,Brinewater Grotto,location,Main-route prototype block,G07,,,SN-000078-discoverable-non-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002214,Discover Brinewater Grotto,G07,route_block,inserted_direct_geography,route_block,matched,location_catalog,38,A38,Cave,N/N/-,"Type: Cave | Region: Haafingar | States: {'discovered': 'N', 'visited': 'N', 'cleared': '-'}"
CHK-LOCATIONS-1000,Locations,Broken Fang Cave,location,Main-route prototype block,G02,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001989,Clear Broken Fang Cave,G02,route_block,inserted_direct_geography,route_block,matched,location_catalog,39,A39,Cave,N/N/N,"Type: Cave | Region: Whiterun Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-1001,Locations,Broken Helm Hollow,location,Main-route prototype block,G04,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001990,Clear Broken Helm Hollow,G04,route_block,inserted_direct_geography,route_block,matched,location_catalog,40,A40,Cave,N/N/N,"Type: Cave | Region: The Rift | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-1002,Locations,Broken Limb Camp,location,Main-route prototype block,G06,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001991,Clear Broken Limb Camp,G06,route_block,inserted_direct_geography,route_block,matched,location_catalog,41,A41,Giant Camp,N/N/N,"Type: Giant Camp | Region: Eastmarch | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-1003,Locations,Broken Oar Grotto,location,Main-route prototype block,G07,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001992,Clear Broken Oar Grotto,G07,route_block,inserted_direct_geography,route_block,matched,location_catalog,42,A42,Cave,N/N/N,"Type: Cave | Region: Haafingar | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-1004,Locations,Broken Tower Redoubt,location,Main-route prototype block,G02,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001993,Clear Broken Tower Redoubt,G02,route_block,inserted_direct_geography,route_block,matched,location_catalog,43,A43,Military Fort,N/N/N,"Type: Military Fort | Region: The Reach | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-1005,Locations,Bronze Water Cave,location,Main-route prototype block,G08,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001995,Clear Bronze Water Cave,G08,route_block,inserted_direct_geography,route_block,matched,location_catalog,44,A44,Cave,N/N/N,"Type: Cave | Region: The Pale | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-1006,Locations,Brood Cavern,location,Main-route prototype block,G07,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001996,Clear Brood Cavern,G07,route_block,inserted_direct_geography,route_block,matched,location_catalog,45,A45,Cave,N/N/N,"Type: Cave | Region: Hjaalmarch | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-1007,Locations,Bruca's Leap Redoubt,location,Main-route prototype block,G07,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001997,Clear Bruca's Leap Redoubt,G07,route_block,inserted_direct_geography,route_block,matched,location_catalog,46,A46,Cave,N/N/N,"Type: Cave | Region: The Reach | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-1008,Locations,Bthardamz,location,Main-route prototype block,G05,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-001998,Clear Bthardamz,G05,route_block,inserted_direct_geography,route_block,matched,location_catalog,47,A47,Dwarven Ruin,N/N/N,"Type: Dwarven Ruin | Region: The Reach | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
CHK-LOCATIONS-1009,Locations,Chillfurrow Farm,location,Main-route prototype block,G02,,,SN-000078-discoverable-non-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002219,Discover Chillfurrow Farm,G02,route_block,inserted_direct_geography,route_block,matched,location_catalog,48,A48,Wheat Mill,N/N/-,"Type: Wheat Mill | Region: Whiterun Hold | States: {'discovered': 'N', 'visited': 'N', 'cleared': '-'}"
CHK-LOCATIONS-1010,Locations,Chillwind Depths,location,Main-route prototype block,G07,,,SN-000077-clearable-location-inventory.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-002001,Clear Chillwind Depths,G07,route_block,inserted_direct_geography,route_block,matched,location_catalog,49,A49,Cave,N/N/N,"Type: Cave | Region: Hjaalmarch | States: {'discovered': 'N', 'visited': 'N', 'cleared': 'N'}"
