coordinate_record_id,location_record_id,objective_id,location_name,location_category,source_content,catalog_worldspace,coordinate_worldspace,world_id,world_name,map_marker_id,map_marker_name,map_marker_page,map_marker_icon_type,map_marker_editor_id,map_marker_form_id,map_marker_dest_form_id,x,y,z,coordinate_status,match_method,match_confidence,distance_scope,source_url,source_id,citations,notes
COORD-000184,LOC-000182,OBJ-002139,Serpent's Bluff Redoubt,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,2,Serpent's Bluff Redoubt,Serpent's Bluff Redoubt,5,,90828,,-96798,-5846,1960,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-96798&y=-5846&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000185,LOC-000183,OBJ-002140,Shadowgreen Cavern,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,37,Shadowgreen Cavern,Shadowgreen Cavern,4,,90792,,-75329,124195,-12722,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-75329&y=124195&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000186,LOC-000184,OBJ-002141,Shalidor's Maze,secondary_marker,base_game,Skyrim,Skyrim,1,skyrim,1004,Shalidor's Maze,Shalidor's Maze,60,LabyExtToMaze,1022136,1066010,-16065,42630,-8162,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-16065&y=42630&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000187,LOC-000185,OBJ-002142,Shearpoint,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,99,Shearpoint,Shearpoint,12,ShearpointMapMarker,90679,,69754,19534,1407,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=69754&y=19534&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000188,LOC-000186,OBJ-002143,Shimmermist Cave,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,36,Shimmermist Cave,Shimmermist Cave,4,,90793,,47536,10425,-3107,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=47536&y=10425&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000189,LOC-000187,OBJ-002144,Shriekwind Bastion,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,758,Shriekwind Bastion,Shriekwind Bastion,60,,688419,1010821,-28211,-75607,5103,multi_marker,uesp_gamemap_page,medium,multi_marker_choose_candidate,https://gamemap.uesp.net/sr/?world=skyrim&x=-28211&y=-75607&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Multiple equally valid Gamemap markers exist for this catalog row; choose the entrance marker that matches the route leg.
COORD-000190,LOC-000187,OBJ-002144,Shriekwind Bastion,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,928,Shriekwind Bastion,Shriekwind Bastion,60,,810814,810807,-26071,-77597,1765,multi_marker,uesp_gamemap_page,medium,multi_marker_choose_candidate,https://gamemap.uesp.net/sr/?world=skyrim&x=-26071&y=-77597&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Multiple equally valid Gamemap markers exist for this catalog row; choose the entrance marker that matches the route leg.
COORD-000191,LOC-000187,OBJ-002144,Shriekwind Bastion,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,929,Shriekwind Bastion,Shriekwind Bastion,60,,688424,787026,-27648,-72372,1136,multi_marker,uesp_gamemap_page,medium,multi_marker_choose_candidate,https://gamemap.uesp.net/sr/?world=skyrim&x=-27648&y=-72372&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Multiple equally valid Gamemap markers exist for this catalog row; choose the entrance marker that matches the route leg.
COORD-000192,LOC-000188,OBJ-002145,Shroud Hearth Barrow,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,230,Shroud Hearth Barrow,Shroud Hearth Barrow,7,ShroudHearthMapMarker,445640,,79476,-62330,11600,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=79476&y=-62330&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000193,LOC-000189,OBJ-002146,Shrouded Grove,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,161,Shrouded Grove,Shrouded Grove,10,,90801,,58939,43054,-8736,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=58939&y=43054&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000194,LOC-000190,OBJ-002147,Sightless Pit,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,35,Sightless Pit,Sightless Pit,4,,90803,,99977,78694,-5432,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=99977&y=78694&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000195,LOC-000191,OBJ-002148,Silent Moons Camp,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,238,Silent Moons Camp,Silent Moons Camp,7,,90804,,2904,15859,-4342,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=2904&y=15859&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000196,LOC-000192,OBJ-002149,Silverdrift Lair,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,237,Silverdrift Lair,Silverdrift Lair,7,,90805,,59247,53587,-7718,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=59247&y=53587&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000197,LOC-000193,OBJ-002150,Skuldafn,clearable_location,base_game,Skyrim,,,,,,,,,,,,,,unmapped_worldspace,manual_unmapped,none,not_comparable,,SRC-000423,SN-000123-location-coordinate-dataset.md,Skuldafn exists as a separate Gamemap worldspace and has no normal route-comparable exterior location marker.
COORD-000198,LOC-000194,OBJ-002151,Skyborn Altar,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,97,Skyborn Altar,Skyborn Altar,12,SkybornAltarMapMarker,90681,,-5305,48249,340,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-5305&y=48249&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000199,LOC-000195,OBJ-002152,Skybound Watch Pass,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,389,Skybound Watch Pass,Skybound Watch Pass,60,,296358,297814,20961,-70037,10938,multi_marker,uesp_gamemap_page,medium,multi_marker_choose_candidate,https://gamemap.uesp.net/sr/?world=skyrim&x=20961&y=-70037&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Multiple equally valid Gamemap markers exist for this catalog row; choose the entrance marker that matches the route leg.
COORD-000200,LOC-000195,OBJ-002152,Skybound Watch Pass,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,621,Skybound Watch Pass,Skybound Watch Pass,60,,299094,299097,32267,-59661,12606,multi_marker,uesp_gamemap_page,medium,multi_marker_choose_candidate,https://gamemap.uesp.net/sr/?world=skyrim&x=32267&y=-59661&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Multiple equally valid Gamemap markers exist for this catalog row; choose the entrance marker that matches the route leg.
COORD-000201,LOC-000196,OBJ-002153,Skytemple Ruins,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,215,Skytemple Ruins,Skytemple Ruins,32,,979118,,119882,121615,-10543,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=119882&y=121615&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000202,LOC-000197,OBJ-002154,Sleeping Tree Camp,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,152,Sleeping Tree Camp,Sleeping Tree Camp,29,,90808,,-39379,-18164,-5479,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-39379&y=-18164&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000203,LOC-000198,OBJ-002155,Snapleg Cave,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,19,Snapleg Cave,Snapleg Cave,4,,426132,,116397,-55510,5542,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=116397&y=-55510&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000204,LOC-000199,OBJ-002156,Snow Veil Sanctum,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,227,Snow Veil Sanctum,Snow Veil Sanctum,7,SnowVeilSanctumMapMarker,187857,,145509,71698,-9351,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=145509&y=71698&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000205,LOC-000200,OBJ-002157,Snowclad Ruins,clearable_location,dragonborn,Solstheim,Solstheim,2,solstheim,2512,Snowclad Ruins,Snowclad Ruins,32,,33703880,,50727,69890,9061,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=50727&y=69890&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000206,LOC-000201,OBJ-002158,Snowpoint Beacon,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,187,Snowpoint Beacon,Snowpoint Beacon,22,,798454,,53806,70742,-1340,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=53806&y=70742&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000207,LOC-000202,OBJ-002159,Southfringe Sanctum,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,73,Southfringe Sanctum,Southfringe Sanctum,4,,90647,,31992,-105984,16681,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=31992&y=-105984&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000208,LOC-000203,OBJ-002160,Steamcrag Camp,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,156,Steamcrag Camp,Steamcrag Camp,29,,90682,,143525,-9971,-9516,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=143525&y=-9971&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000209,LOC-000204,OBJ-002161,Steepfall Burrow,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,32,Steepfall Burrow,Steepfall Burrow,4,,90815,,-128561,114961,-10559,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-128561&y=114961&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000210,LOC-000205,OBJ-002162,Stendarr's Beacon,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,178,Stendarr's Beacon,Stendarr's Beacon,22,StendarrsBeaconMapMarkerREF,1083992,,197151,-116937,13391,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=197151&y=-116937&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000211,LOC-000206,OBJ-002163,Stillborn Cave,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,31,Stillborn Cave,Stillborn Cave,4,,90816,,128704,64121,-6086,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=128704&y=64121&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000212,LOC-000207,OBJ-002164,Stonehill Bluff,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,151,Stonehill Bluff,Stonehill Bluff,29,StonehillBluffMapMarker,90817,,16748,43799,-1173,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=16748&y=43799&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000213,LOC-000208,OBJ-002165,Stony Creek Cave,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,15,Stony Creek Cave,Stony Creek Cave,4,StonyCreekCaveMapMarker,528147,,174742,-24828,-3350,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=174742&y=-24828&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000214,LOC-000209,OBJ-002166,Sun Stone,clearable_location,base_game,Solstheim,Solstheim,2,solstheim,2522,Sun Stone,Sun Stone,55,DLC2StoneSunMapMarker,33637349,,72854,34655,1493,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=72854&y=34655&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000215,LOC-000210,OBJ-002167,Sundered Towers,secondary_marker,base_game,Skyrim,Skyrim,1,skyrim,263,Sundered Towers,Sundered Towers,31,,746133,,-117984,27872,2000,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-117984&y=27872&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000216,LOC-000211,OBJ-002168,Sunderstone Gorge,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,11,Sunderstone Gorge,Sunderstone Gorge,4,,1007272,,-60413,-38381,-741,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-60413&y=-38381&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000217,LOC-000212,OBJ-002169,Swindler's Den,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,25,Swindler's Den,Swindler's Den,4,,89421,,-46079,2081,-6457,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-46079&y=2081&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000218,LOC-000213,OBJ-002170,Talking Stone Camp,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,150,Talking Stone Camp,Talking Stone Camp,29,,90819,,-70776,21483,-5597,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-70776&y=21483&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000219,LOC-000214,OBJ-002171,Temple of Miraak,clearable_location,dragonborn,Solstheim,Solstheim,2,solstheim,2537,Temple of Miraak,Temple of Miraak,53,DLC2TempleofMiraakMapMarker,33637322,,56313,59653,9312,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=56313&y=59653&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000220,LOC-000215,OBJ-002172,The Katariah,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,304,The Katariah,The Katariah,9,,806176,,-48837,107198,-13549,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-48837&y=107198&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000221,LOC-000216,OBJ-002173,Tolvald's Cave,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,30,Tolvald's Cave,Tolvald's Cave,4,TolvaldsCaveMapMarkerRef,90821,,179729,-47142,3005,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=179729&y=-47142&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000222,LOC-000217,OBJ-002174,Traitor's Post,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,302,Traitor's Post,Traitor's Post,30,,798441,,162680,37574,-10069,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=162680&y=37574&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000223,LOC-000218,OBJ-002175,Treva's Watch,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,126,Treva's Watch,Treva's Watch,6,,90822,,112109,-82837,11124,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=112109&y=-82837&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000224,LOC-000219,OBJ-002176,Tumble Arch Pass,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,149,Tumble Arch Pass,Tumble Arch Pass,29,,90823,,67923,30778,-6955,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=67923&y=30778&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000225,LOC-000220,OBJ-002177,Uttering Hills Cave,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,29,Uttering Hills Cave,Uttering Hills Cave,4,UtteringHillsCaveMapMarker,90824,,103646,20255,-8032,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=103646&y=20255&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000226,LOC-000221,OBJ-002178,Vahlok's Tomb,clearable_location,dragonborn,Solstheim,Solstheim,2,solstheim,2551,Vahlok's Tomb,Vahlok's Tomb,7,DLC2VahloksTombMapMarkerDUPLICATE001,33637323,,70722,51191,6128,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=70722&y=51191&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000227,LOC-000222,OBJ-002179,Valtheim Towers,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,264,Valtheim Towers,Valtheim Towers,31,,90825,,74450,-1044,-4293,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=74450&y=-1044&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000228,LOC-000223,OBJ-002180,Valthume,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,228,Valthume,Valthume,7,,579030,,-114984,-31215,385,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-114984&y=-31215&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000229,LOC-000224,OBJ-002181,Volskygge,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,235,Volskygge,Volskygge,7,VolskyggeMapMarker,90826,,-130324,92287,-6760,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-130324&y=92287&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000230,LOC-000225,OBJ-002182,Volunruud,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,245,Volunruud,Volunruud,7,,90724,,10419,31080,-831,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=10419&y=31080&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000231,LOC-000226,OBJ-002183,Water Stone,clearable_location,base_game,Solstheim,Solstheim,2,solstheim,2521,Water Stone,Water Stone,55,DLC2StoneWaterMapMarker,33637350,,21588,64459,3560,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=21588&y=64459&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000232,LOC-000227,OBJ-002184,Weynon Stones,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,188,Weynon Stones,Weynon Stones,11,,770218,,44570,46989,-8946,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=44570&y=46989&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000233,LOC-000228,OBJ-002185,White Ridge Barrow,clearable_location,dragonborn,Solstheim,Solstheim,2,solstheim,2535,White Ridge Barrow,White Ridge Barrow,7,,33637325,,33692,76147,8754,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=33692&y=76147&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000234,LOC-000229,OBJ-002186,White River Watch,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,28,White River Watch,White River Watch,4,WhiteRiverWatchMapMarker,90829,,41828,-14683,-1807,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=41828&y=-14683&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000235,LOC-000230,OBJ-002187,Widow's Watch Ruins,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,181,Widow's Watch Ruins,Widow's Watch Ruins,22,,979111,,-104945,122912,-10913,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-104945&y=122912&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000236,LOC-000231,OBJ-002188,Wind Stone,clearable_location,base_game,Solstheim,Solstheim,2,solstheim,2520,Wind Stone,Wind Stone,55,DLC2StoneWindMapMarker,33637351,,63355,75109,2404,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=63355&y=75109&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
