mr_section,record_type,objective_id,objective_name,coverage_status,player_facing_cue,player_facing_location,completion_status,notes
MR-020,checklist,CHK-UNIQUE-GEAR-1724,Aetherial Shield,branch_deferred,Aetherial Shield branch at HS-AETHERIUM-FORGE,Arkngthamz And The First Aetherium Shards,staged_for_branch_reward,Branch reward row remains staged
MR-020,objective,OBJ-001607,Artifact Aetherial Crown,not_completed_here,Aetherial Crown main reward at HS-AETHERIUM-FORGE,Arkngthamz And The First Aetherium Shards,staged_for_canonical_forge_reward,Canonical Aetherium reward waits for forge hard save
MR-020,checklist,CHK-UNIQUE-GEAR-1723,Aetherial Crown,not_completed_here,Aetherial Crown main reward at HS-AETHERIUM-FORGE,Arkngthamz And The First Aetherium Shards,staged_for_canonical_forge_reward,Main-route unique gear row remains staged
MR-020,objective,OBJ-001713,Unique Item Taron Dreth's Robes,not_completed_here,Taron Dreth's Robes later,Arkngthamz And The First Aetherium Shards,staged_for_post_forge_follow_up,Taron encounter requires completed Aetherial reward
MR-020,checklist,CHK-UNIQUE-GEAR-1745,Taron Dreth's Robes,not_completed_here,Taron Dreth's Robes later,Arkngthamz And The First Aetherium Shards,staged_for_post_forge_follow_up,Unique gear row remains staged
MR-020,objective,OBJ-000892,Skill Book Light Armor Forging,audited_not_read_here,Light Armor Forging later,Arkngthamz And The First Aetherium Shards,staged_for_scholars_insight_skill_book_window,Nearby Arkngthamz chest copy audited but not routed because objective is read timing and duplicate copy is not required now
MR-020,summary,TB-035-MR-020,MR-020 coverage summary,processed_now,Arkngthamz And The First Aetherium Shards,Arkngthamz And The First Aetherium Shards,complete,Processed 43 objective checklist branch and audit rows for Aetherium setup with zero unresolved route notes
MR-021,objective,OBJ-002555,Discover Alchemy Effects Deathbell,material_staged_and_consumed,Deathbell preserved then consumed for Peryite,Peryite's Shrine And Bthardamz,staged_for_later_alchemy_effect_discovery,Guide retrospectively buys a Deathbell in Falkreath and spends it on The Only Cure; alchemy effects remain for later fresh-copy Experimenter route
MR-021,objective,OBJ-002631,Discover Alchemy Effects Vampire Dust,material_staged_and_consumed,Vampire Dust preserved then consumed for Peryite,Peryite's Shrine And Bthardamz,staged_for_later_alchemy_effect_discovery,Guide retrospectively saves Vampire Dust from Bloodlet Throne and spends it on The Only Cure; alchemy effects remain for later fresh-copy Experimenter route
MR-021,objective,OBJ-002351,Discover Shrine to Peryite,placed_in_guide,[CHECKLIST: Location - Shrine to Peryite discovered],Peryite's Shrine And Bthardamz,completed_now,Guide discovers Shrine to Peryite before speaking to Kesh
MR-021,checklist,CHK-LOCATIONS-1219,Shrine to Peryite,placed_in_guide,[CHECKLIST: Location - Shrine to Peryite discovered],Peryite's Shrine And Bthardamz,completed_now,Discoverable Daedric shrine checklist row handled
MR-021,objective,OBJ-000176,The Only Cure,started_in_guide,[CHECKLIST: Quest - Find Kesh at the Peryite Shrine],Peryite's Shrine And Bthardamz,in_progress_then_complete,Guide speaks to Kesh and starts the offering sequence
MR-021,checklist,CHK-QUESTS-0174,Find Kesh at the Peryite Shrine,placed_in_guide,[CHECKLIST: Quest - Find Kesh at the Peryite Shrine],Peryite's Shrine And Bthardamz,completed_now,Peryite preliminary checklist row handled when Kesh gives the ingredient objectives
MR-021,objective,OBJ-002122,Clear Reachwater Rock,audited_not_entered_here,Reachwater Rock not entered,Peryite's Shrine And Bthardamz,staged_for_level_36_forbidden_legend_loop,Guide uses the remote river rowboat for Flawless Ruby but preserves Reachwater Rock cell entry for the level 36 Forbidden Legend route
MR-021,objective,OBJ-000836,Skill Book Death Blow of Abernanit,nearby_candidate_not_routed,Death Blow of Abernanit later,Peryite's Shrine And Bthardamz,staged_for_selected_dawnstar_copy,Unmarked Reachwater-area copy is not routed because the selected source is the Dawnstar-region copy
MR-021,objective,OBJ-000273,Sanuarach Mine,audited_not_completed_here,Sanuarach Mine later,Peryite's Shrine And Bthardamz,staged_for_orc_forgemaster_bundle,Guide visits Karthwasten only for a silver ingot and continues preserving the Forgemaster's Fingers blocker state
MR-021,objective,OBJ-000222,The Forgemaster's Fingers,held_hard_gate,The Forgemaster's Fingers later,Peryite's Shrine And Bthardamz,staged_for_orc_forgemaster_bundle,Karthwasten/Sanuarach remains unresolved to preserve Orc stronghold disposition route
MR-021,objective,OBJ-001088,Afflicted's Note,placed_in_guide,[CHECKLIST: Book - Afflicted's Note acquired],Peryite's Shrine And Bthardamz,completed_now,Guide takes and reads Afflicted's Note in Bthardamz Workshop
MR-021,objective,OBJ-001998,Clear Bthardamz,placed_in_guide,[CHECKLIST: Location - Bthardamz discovered]; [CHECKLIST: Location - Bthardamz cleared],Peryite's Shrine And Bthardamz,completed_now_orchendor_boundary,Guide discovers Bthardamz and treats Orchendor death plus elevator exit as route completion because the source records clear-tag issues
MR-021,checklist,CHK-LOCATIONS-1008,Bthardamz,placed_in_guide,[CHECKLIST: Location - Bthardamz discovered]; [CHECKLIST: Location - Bthardamz cleared],Peryite's Shrine And Bthardamz,completed_now_orchendor_boundary,Checklist row handled with source-backed completion boundary rather than waiting on unreliable map clear
MR-021,objective,OBJ-000902,Skill Book Biography of the Wolf Queen,same_location_left_unopened,Biography of the Wolf Queen left closed,Peryite's Shrine And Bthardamz,staged_for_scholars_insight_window,Guide leaves optional Bthardamz Dwelling copy closed; selected copy remains the Blue Palace copy
MR-021,checklist,CHK-BOOKS-1856,Biography of the Wolf Queen,same_location_left_unopened,Biography of the Wolf Queen left closed,Peryite's Shrine And Bthardamz,staged_for_scholars_insight_window,Skill-book title remains staged for Scholar's Insight timing
MR-021,objective,OBJ-000826,Skill Book Reality and Other Falsehoods,same_location_left_unopened,Reality and Other Falsehoods left closed,Peryite's Shrine And Bthardamz,staged_for_scholars_insight_window,Guide avoids opening Orchendor's skill-book copy; selected copy remains Snow-Shod Farm
MR-021,checklist,CHK-BOOKS-2064,Reality and Other Falsehoods,same_location_left_unopened,Reality and Other Falsehoods left closed,Peryite's Shrine And Bthardamz,staged_for_scholars_insight_window,Skill-book title remains staged for Scholar's Insight timing
MR-021,objective,OBJ-000903,Skill Book The Buying Game,same_location_left_unopened,The Buying Game left closed,Peryite's Shrine And Bthardamz,staged_for_scholars_insight_window,Guide leaves Kesh's shrine-table copy closed; selected copy remains Bards College
MR-021,checklist,CHK-BOOKS-2141,The Buying Game,same_location_left_unopened,The Buying Game left closed,Peryite's Shrine And Bthardamz,staged_for_scholars_insight_window,Skill-book title remains staged for Scholar's Insight timing
MR-021,objective,OBJ-000848,Skill Book The Art of War Magic,nearby_candidate_not_routed,The Art of War Magic later,Peryite's Shrine And Bthardamz,staged_for_selected_fallowstone_area_copy,Unmarked Bthardamz-area copy is not routed because the selected source is the Fallowstone-area copy
MR-021,objective,OBJ-000861,Skill Book Incident at Necrom,nearby_candidate_not_routed,Incident at Necrom later,Peryite's Shrine And Bthardamz,staged_for_scholars_insight_window,Unmarked shrine-below copy is not routed; Bloodlet selected copy remains closed until Scholar's Insight
MR-021,objective,OBJ-000176,The Only Cure,completed_in_guide,[CHECKLIST: Quest - The Only Cure],Peryite's Shrine And Bthardamz,complete,Guide kills Orchendor and receives Peryite's reward
MR-021,checklist,CHK-QUESTS-0176,The Only Cure,placed_in_guide,[CHECKLIST: Quest - The Only Cure],Peryite's Shrine And Bthardamz,complete,Daedric quest checklist row completed with artifact-awarding outcome
MR-021,objective,OBJ-001589,Artifact Spellbreaker,placed_in_guide,[CHECKLIST: Artifact - Spellbreaker acquired],Peryite's Shrine And Bthardamz,complete,Guide receives Spellbreaker from Peryite and preserves it
MR-021,checklist,CHK-UNIQUE-GEAR-1686,Spellbreaker,placed_in_guide,[CHECKLIST: Artifact - Spellbreaker acquired],Peryite's Shrine And Bthardamz,complete,Unique gear checklist row handled by The Only Cure reward
MR-021,counter,OBJ-000181,Oblivion Walker Trophy Set,counter_advanced,Oblivion Walker progress 7 of 15,Peryite's Shrine And Bthardamz,in_progress,Spellbreaker and Ebony Blade advance qualifying Daedric artifacts after Ring of Hircine Wabbajack Volendrung Mace of Molag Bal and Ring of Namira. SN-000211.
MR-021,objective,OBJ-000167,A Daedra's Best Friend,audited_not_routed_here,A Daedra's Best Friend later,Peryite's Shrine And Bthardamz,staged_for_falkreath_haemar_rimerock_bundle,Clavicus route is held for a coherent Falkreath/Haemar/Rimerock or Haafingar loop with branch save and Rueful Axe capture
MR-021,checklist,CHK-QUESTS-0169,Speak to Lod,not_started_here,Speak to Lod later,Peryite's Shrine And Bthardamz,staged_for_clavicus_route,Checklist preliminary row remains with Clavicus route
MR-021,checklist,CHK-QUESTS-0171,A Daedra's Best Friend,not_completed_here,A Daedra's Best Friend later,Peryite's Shrine And Bthardamz,staged_for_clavicus_route,Checklist quest row remains with Clavicus route
MR-021,objective,OBJ-000165,The Black Star,audited_not_routed_here,The Black Star later,Peryite's Shrine And Bthardamz,staged_for_winterhold_azura_bundle,Azura route remains with cold northern/Winterhold routing and Black Star branch policy
MR-021,objective,OBJ-000171,Pieces of the Past,moved_to_mr031,Pieces of the Past later,Peryite's Shrine And Bthardamz,started_in_mr031,Peryite pass did not route Mehrunes; later retrospective Dawnstar audit starts Silus's museum/Razor objective in MR-031 while final Razor pieces and shrine remain later
MR-021,objective,OBJ-000173,The Break of Dawn,audited_not_routed_here,The Break of Dawn later,Peryite's Shrine And Bthardamz,staged_for_haafingar_kilkreath_bundle,Meridia route remains with Statue to Meridia and Kilkreath/Haafingar coastal route
MR-021,objective,OBJ-000177,A Night To Remember,audited_not_routed_here,A Night To Remember later,Peryite's Shrine And Bthardamz,staged_for_sam_guevenne_eastmarch_bundle,Sanguine route waits for controlled Sam Guevenne inn state and Morvunskar/Eastmarch path
MR-021,objective,OBJ-000172,The Whispering Door,completed_in_guide,The Whispering Door completed; Ebony Blade acquired,Whiterun Mephala Interlude,complete,TB-044 adds the level-20 Whiterun Mephala interlude after Peryite support. SN-000211.
MR-021,objective,OBJ-000170,The Cursed Tribe,audited_not_routed_here,The Cursed Tribe later,Peryite's Shrine And Bthardamz,staged_for_orc_largashbur_bundle,Malacath route waits for Orc/Forgemaster/Largashbur bundle and stronghold NPC survival plan
MR-021,objective,OBJ-000166,Boethiah's Calling,audited_not_routed_here,Boethiah's Calling later,Peryite's Shrine And Bthardamz,staged_for_level30_knifepoint_sacrifice_bundle,Boethiah route waits for level 30 follower sacrifice choice and Knifepoint handling
MR-021,objective,OBJ-000168,Discerning the Transmundane,audited_not_routed_here,Discerning the Transmundane later,Peryite's Shrine And Bthardamz,staged_for_college_blackreach_oghma_bundle,Hermaeus Mora route remains with Scroll/College/Blackreach and Oghma timing
MR-021,objective,OBJ-000179,Waking Nightmare,moved_to_mr031,Waking Nightmare later,Peryite's Shrine And Bthardamz,completed_in_mr031,Peryite pass did not route Vaermina; later retrospective Dawnstar audit completes Waking Nightmare Nightcaller Temple Skull branch and Erandur branch in MR-031
MR-021,objective,OBJ-000180,Nocturnal Artifact Handling,audited_not_routed_here,Nocturnal and Skeleton Key handling later,Peryite's Shrine And Bthardamz,staged_for_late_thieves_chain,Nocturnal caveat remains synchronized with late Thieves Guild route
MR-021,objective,OBJ-000529,Alternative Armors - Dwarven Plate,completed_in_guide,Mightier than the Sword completed; Dwarven Plate Creation package handled,Peryite's Shrine And Bthardamz,complete,"Package-level Creation row handled through Looter's Note, Reachwind Eyrie, Casival, and Dwarven Plate reward pickup. SN-000221."
MR-021,objective,OBJ-000558,Mightier than the Sword,completed_in_guide,Mightier than the Sword completed,Peryite's Shrine And Bthardamz,complete,"Guide reads Looter's Note at Silver-Blood Inn, clears Reachwind Eyrie looters, loots Casival, and preserves the reward armor. SN-000221."
MR-021,checklist,CHK-QUESTS-0566,Mightier than the Sword,placed_in_guide,Mightier than the Sword completed,Peryite's Shrine And Bthardamz,complete,Checklist quest row handled by the explicit AE quest completion instruction. SN-000221.
MR-021,objective,OBJ-000718,Alternative Armors - Dwarven Plate Parent Set,completed_in_guide,Dwarven Plate Armor and Dwarven Plate Boots preserved,Peryite's Shrine And Bthardamz,complete,Guide names and preserves both Dwarven Plate member pieces from Reachwind Eyrie. SN-000221.
MR-021,item,ITEM-000780,Dwarven Plate Armor,completed_in_guide,Dwarven Plate Armor preserved,Peryite's Shrine And Bthardamz,complete,Item member acquired near Casival during Mightier than the Sword. SN-000221.
MR-021,item,ITEM-000781,Dwarven Plate Boots,completed_in_guide,Dwarven Plate Boots preserved,Peryite's Shrine And Bthardamz,complete,Item member acquired near Casival during Mightier than the Sword. SN-000221.
MR-021,objective,OBJ-001449,Looter's Note,completed_in_guide,Looter's Note read and taken,Peryite's Shrine And Bthardamz,complete,Guide uses the Silver-Blood Inn note as the quest start and records the clipped-note save/retry caveat. SN-000221.
MR-021,objective,OBJ-001377,Casival's Note,completed_in_guide,Casival's Note read and taken,Peryite's Shrine And Bthardamz,complete,Guide reads and takes the note near Casival at the top of Reachwind Eyrie. SN-000221.
MR-021,checklist,CHK-BOOKS-2452,"The Crimson Dirks, v9 (AE)",placed_in_guide,The Crimson Dirks v9 looted from Casival,Peryite's Shrine And Bthardamz,complete,Checklist book row maps to the Casival loot instruction during Mightier than the Sword. SN-000221.
MR-021,location,OBJ-002331,Reachwind Eyrie,completed_in_guide,Reachwind Eyrie discovered and entered for Mightier than the Sword,Peryite's Shrine And Bthardamz,complete,Landmark row now has a direct route insertion during the Reachwind quest detour; no clear state claimed. SN-000221.
MR-021,checklist,CHK-LOCATIONS-1188,Reachwind Eyrie,placed_in_guide,Reachwind Eyrie discovered,Peryite's Shrine And Bthardamz,complete,Checklist location row handled by the Reachwind Eyrie travel instruction. SN-000221.
MR-021,objective,OBJ-000855,Skill Book Chimarvamidium,same_location_left_unopened,Chimarvamidium at Reachwind Eyrie left closed,Peryite's Shrine And Bthardamz,staged_for_selected_septimus_copy,Guide leaves the Reachwind Eyrie copy closed because the selected Heavy Armor source is Septimus Signus Outpost. SN-000221.
MR-021,summary,TB-035-MR-021,MR-021 coverage summary,processed_now,Peryite's Shrine And Bthardamz,Peryite's Shrine And Bthardamz,complete,Processed 39 objective checklist counter and audit rows for the Peryite/Bthardamz section and redistributed the old Daedric matrix rows to concrete geography level-gate branch-save follower-state or target-aware route windows with zero unresolved route notes
