objective_id,objective_name,category,subcategory,route_placement,guide_literal_id_match,guide_name_match,internal_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
OBJ-000494,Tundra Homestead,ae_creation,ae_creation_package,main_route,N,Y,5,covered_by_internal_coverage,ae_package_confirmed | held_for_post_dragon_base_block | installed_parent_package_confirmed | parent_purchase_staged | purchase_routed,complete | complete_for_parent_package_installation | staged_for_later_main_base_purchase | staged_for_later_property_route,First Day In Whiterun | Homes Household Services Pets And Mounts | MR-001 | Saadia First Horse And Western Road Support | Whiterun Property Western Caves Gray-Mane Rescue And Onmund,none,
OBJ-000495,Myrwatch,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,ae_package_confirmed | installed_parent_package_confirmed,already_complete_confirmed | complete_for_parent_package_installation,Homes Household Services Pets And Mounts | MR-001,none,
OBJ-000496,Nordic Jewelry,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,held_for_later_ae_route | installed_parent_package_confirmed,complete_for_parent_package_installation | staged_for_later_ae_route,First Day In Whiterun | MR-001,none,
OBJ-000497,Pets of Skyrim,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,installed_parent_package_confirmed | parent_quest_started,complete_for_parent_package_installation | in_progress,Goldenhills Farm And Rorikstead | MR-001,none,
OBJ-000498,Rare Curios,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000499,Bone Wolf,ae_creation,ae_creation_package,main_route,N,Y,3,covered_by_internal_coverage,installed_parent_package_confirmed | placed_in_guide | prerequisite_not_triggered,complete_for_child_content | complete_for_parent_package_installation | staged_after_wolf_queen,MR-001 | Potema Shield Of Solitude And Bone Wolf | Solitude Coast Wild Horse And Wolfskull,none,
OBJ-000500,Staff of Hasedoki,ae_creation,ae_creation_package,main_route,N,Y,3,covered_by_internal_coverage,audited_not_routed_here | installed_parent_package_confirmed | placed_in_guide,complete | complete_for_parent_package_installation | staged_for_later_ae_quest_bundle,Halted Stream And Silent Moons Level Gate | MR-001 | Whiterun Property Western Caves Gray-Mane Rescue And Onmund,none,
OBJ-000501,Wild Horses,ae_creation,ae_creation_package,main_route,N,Y,3,covered_by_internal_coverage,ae_package_completed | installed_parent_package_confirmed | progressed_in_guide,complete | complete_for_parent_package_installation | in_progress_child_mounts,Homes Household Services Pets And Mounts | MR-001 | Solitude Coast Wild Horse And Wolfskull,none,
OBJ-000502,Civil War Champions,ae_creation,ae_creation_package,main_route,N,Y,3,covered_by_internal_coverage,child_content_routed | held_for_civil_war_branch_route | installed_parent_package_confirmed,complete_child_bundle | complete_for_parent_package_installation | staged_for_civil_war_branch_route,First Day In Whiterun | Imperial Civil War | MR-001,none,
OBJ-000503,Elite Crossbows,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,installed_parent_package_confirmed | placed_in_guide,complete_for_package_child_quest | complete_for_parent_package_installation,Haafingar Caves Volskygge And Night Hunter | MR-001,none,
OBJ-000504,Forgotten Seasons,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,ae_package_completed | installed_parent_package_confirmed,complete | complete_for_parent_package_installation,Homes Household Services Pets And Mounts | MR-001,none,
OBJ-000505,Saturalia Holiday Pack,ae_creation,ae_creation_package,main_route,N,N,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000506,Sunder & Wraithguard,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,audited_not_routed_here | installed_parent_package_confirmed,complete_for_parent_package_installation | staged_for_creation_route,Cicero Aventus And The Sanctuary Door | MR-001,none,
OBJ-000507,Vigil Enforcer Armor Set,ae_creation,ae_creation_package,main_route,N,N,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000508,Arms of Chaos,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000509,Shadowfoot Sanctum,ae_creation,ae_creation_package,main_route,N,Y,4,covered_by_internal_coverage,ae_package_confirmed | audited_not_purchased_here | installed_parent_package_confirmed | placed_in_guide,already_complete_confirmed | complete | complete_for_parent_package_installation | staged_for_later_property_route,First Riften Visit And Guild Doorway | Guild Restoration And Amulet Of Articulation | Homes Household Services Pets And Mounts | MR-001,none,
OBJ-000510,Spell Knight Armor,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000511,Umbra,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,installed_parent_package_confirmed | placed_in_guide,complete | complete_for_parent_package_installation,High-Risk AE Routes and Separate Worldspaces | MR-001,none,
OBJ-000512,Alternative Armors - Dwarven Mail,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,conditional_if_falkreath_land_settled | installed_parent_package_confirmed,complete_for_parent_package_installation | conditional_complete_or_staged,MR-001 | Southern Warm Corridor,none,
OBJ-000513,Alternative Armors - Stalhrim Fur,ae_creation,ae_creation_package,main_route,N,N,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000514,Dawnfang & Duskfang,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,audited_same_path_not_started | installed_parent_package_confirmed,complete_for_parent_package_installation | staged_for_later_guardian_vault_bundle,First Riften Visit And Guild Doorway | MR-001,none,
OBJ-000515,Expanded Crossbow Pack,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,audited_not_routed_here | installed_parent_package_confirmed,complete_for_parent_package_installation | staged_for_crossbow_crafting_equipment_pass,MR-001 | Potema Shield Of Solitude And Bone Wolf,none,
OBJ-000516,Netch Leather Armor,ae_creation,ae_creation_package,main_route,N,Y,3,covered_by_internal_coverage,installed_parent_package_confirmed | placed_in_guide | retrospectively_moved_earlier,complete | complete_for_parent_package_installation,Ghosts of the Tribunal and Trueflame | MR-001,none,
OBJ-000517,Alternative Armors - Daedric Mail,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000518,Alternative Armors - Dragonscale,ae_creation,ae_creation_package,main_route,N,N,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000519,Alternative Armors - Elven Hunter,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,audited_same_building_not_started | installed_parent_package_confirmed,complete_for_parent_package_installation | staged_for_later_sunderstone_bundle,Hircine And Bloated Man's Grotto | MR-001,none,
OBJ-000520,Alternative Armors - Ebony Plate,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000521,Alternative Armors - Steel Soldier,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,installed_parent_package_confirmed | retrospectively_moved_earlier,complete_for_child_content | complete_for_parent_package_installation,MR-001 | Solitude Coast Dragon Bridge Wild Horse And Wolfskull,none,
OBJ-000522,Dead Man's Dread,ae_creation,ae_creation_package,main_route,N,Y,4,covered_by_internal_coverage,ae_package_completed | audited_not_routed_here | audited_same_building_not_started | installed_parent_package_confirmed,complete | complete_for_parent_package_installation | staged_for_creation_route,Goldenglow Honningbrew Solitude And Snow Veil | Haafingar Caves Volskygge And Night Hunter | Homes Household Services Pets And Mounts | MR-001,none,
OBJ-000523,Goblins,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,ae_package_completed | installed_parent_package_confirmed,complete | complete_for_parent_package_installation,Homes Household Services Pets And Mounts | MR-001,none,
OBJ-000524,Saints & Seducers,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000525,Hendraheim,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,ae_package_completed | installed_parent_package_confirmed,complete | complete_for_parent_package_installation,Homes Household Services Pets And Mounts | MR-001,none,
OBJ-000526,The Gray Cowl Returns!,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000527,Alternative Armors - Daedric Plate,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,held_for_later_ae_route | installed_parent_package_confirmed,complete_for_parent_package_installation | staged_for_later_ae_route,First Day In Whiterun | MR-001,none,
OBJ-000528,Alternative Armors - Dragon Plate,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,installed_parent_package_confirmed | placed_in_guide,complete | complete_for_parent_package_installation,High-Risk AE Routes and Separate Worldspaces | MR-001,none,
OBJ-000529,Alternative Armors - Dwarven Plate,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000530,Alternative Armors - Iron,ae_creation,ae_creation_package,main_route,N,N,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000531,Alternative Armors - Leather,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000532,Alternative Armors - Orcish Plate,ae_creation,ae_creation_package,main_route,N,N,5,covered_by_internal_coverage,audited_not_routed_here | conditional_if_embershard_target | held_for_later_ae_route | installed_parent_package_confirmed | placed_in_guide,complete | complete_for_parent_package_installation | conditional_complete_if_assigned | staged_for_later_ae_route | staged_for_smith_n_slash_orcish_plate_bundle,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Day In Whiterun | Guardian Stones Cache And Whiterun Farm Loop | MR-001 | Whiterun Property Western Caves Gray-Mane Rescue And Onmund,none,
OBJ-000533,Alternative Armors - Orcish Scaled,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000534,Alternative Armors - Silver,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,held_for_later_ae_route | installed_parent_package_confirmed,complete_for_parent_package_installation | staged_for_later_ae_route,First Day In Whiterun | MR-001,none,
OBJ-000535,Bittercup,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,installed_parent_package_confirmed | placed_in_guide,complete_for_main_content | complete_for_parent_package_installation,"Bittercup, The Pit, And Fortunate Son | MR-001",none,
OBJ-000536,Bloodchill Manor,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,ae_package_completed | installed_parent_package_confirmed,complete | complete_for_parent_package_installation,Homes Household Services Pets And Mounts | MR-001,none,
OBJ-000537,Bow of Shadows,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000538,Farming,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,ae_package_completed | installed_parent_package_confirmed,complete | complete_for_parent_package_installation,Homes Household Services Pets And Mounts | MR-001,none,
OBJ-000539,Fearsome Fists,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000540,Fishing,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,audited_not_started_here | installed_parent_package_confirmed,complete_for_parent_package_installation | staged_for_controlled_fishing_route,Gauldur Legend Finale | MR-001,none,
OBJ-000541,Gallows Hall,ae_creation,ae_creation_package,main_route,N,Y,3,covered_by_internal_coverage,ae_package_confirmed | child_content_routed | installed_parent_package_confirmed,already_complete_confirmed | complete_child_bundle | complete_for_parent_package_installation,Homes Household Services Pets And Mounts | MR-001 | Windhelm Follow-Up And Eastmarch Roads,none,
OBJ-000542,Ghosts of the Tribunal,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,installed_parent_package_confirmed | placed_in_guide,complete_for_main_content | complete_for_parent_package_installation,Ghosts Of The Tribunal And Trueflame | MR-001,none,
OBJ-000543,Goldbrand,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000544,Headman's Cleaver,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000545,Horse Armor - Elven,ae_creation,ae_creation_package,main_route,N,N,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000546,Horse Armor - Steel,ae_creation,ae_creation_package,main_route,N,N,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000547,Nchuanthumz: Dwarven Home,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,ae_package_completed | installed_parent_package_confirmed,complete | complete_for_parent_package_installation,Homes Household Services Pets And Mounts | MR-001,none,
OBJ-000548,Necromantic Grimoire,ae_creation,ae_creation_package,main_route,N,N,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000549,Redguard Elite Armaments,ae_creation,ae_creation_package,main_route,N,N,3,covered_by_internal_coverage,audited_not_started_here | installed_parent_package_confirmed | placed_in_guide,complete | complete_for_parent_package_installation | staged_for_redguard_elite_route,High-Risk AE Routes and Separate Worldspaces | MR-001 | Markarth Prison Daedric Rites And Reach Redoubts,none,
OBJ-000550,Staves,ae_creation,ae_creation_package,main_route,N,Y,1,covered_by_internal_coverage,installed_parent_package_confirmed,complete_for_parent_package_installation,MR-001,none,
OBJ-000551,The Cause,ae_creation,ae_creation_package,main_route,N,Y,2,covered_by_internal_coverage,installed_parent_package_confirmed | placed_in_guide,complete | complete_for_parent_package_installation,High-Risk AE Routes and Separate Worldspaces | MR-001,none,
OBJ-000552,The Contest,ae_creation,ae_creation_package,main_route,N,N,2,covered_by_internal_coverage,child_content_routed | installed_parent_package_confirmed,complete_child_bundle | complete_for_parent_package_installation,MR-001 | Windhelm Follow-Up And Eastmarch Roads,none,
OBJ-000553,Missing Merchant,quest,ae_creation_quest,main_route,Y,Y,1,covered_by_internal_coverage,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none,
