checklist_id,checklist_tab,checklist_entry,category,mapping_type,coverage_matrix_status,objective_id,matched_objective_name,guide_literal_checklist_id_match,guide_mapped_objective_id_match,guide_entry_match,internal_checklist_coverage_row_count,internal_objective_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
CHK-LOCATIONS-1078,Locations,Gloomreach,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002053,Clear Gloomreach,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1079,Locations,Goldenglow Estate,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002257,Discover Goldenglow Estate,N,N,Y,1,1,covered_by_internal_checklist_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
CHK-LOCATIONS-1080,Locations,Graywinter Watch,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002054,Clear Graywinter Watch,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1081,Locations,Great Lift at Alftand,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002259,Discover Great Lift at Alftand,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
CHK-LOCATIONS-1082,Locations,Great Lift at Mzinchaleft,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002260,Discover Great Lift at Mzinchaleft,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
CHK-LOCATIONS-1083,Locations,Great Lift at Raldbthar,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002261,Discover Great Lift at Raldbthar,N,N,Y,3,3,covered_by_internal_checklist_coverage,not_completed_here | placed_in_guide,complete | staged_for_raldbthar_blackreach_bundle,Arkngthamz And The First Aetherium Shards | Blades Research Blackreach And The Fallen | First Brotherhood Contracts And Muiri's Revenge,none,
CHK-LOCATIONS-1084,Locations,Greenspring Hollow,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002055,Clear Greenspring Hollow,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1085,Locations,Greywater Grotto,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002056,Clear Greywater Grotto,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1086,Locations,Guldun Rock,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002057,Clear Guldun Rock,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1087,Locations,Haemar's Shame,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002059,Clear Haemar's Shame,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1088,Locations,Hag Rock Redoubt,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002060,Clear Hag Rock Redoubt,N,N,Y,1,1,covered_by_internal_checklist_coverage,conditional_cleared_if_actual_target,conditional_complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
CHK-LOCATIONS-1089,Locations,Hag's End,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002061,Clear Hag's End,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame",none,
CHK-LOCATIONS-1090,Locations,Half-Moon Mill,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002264,Discover Half-Moon Mill,N,N,Y,1,1,covered_by_internal_checklist_coverage,completed_now,complete,Falkreath Land Lakeview Foundation And Glenmoril Coven,none,
CHK-LOCATIONS-1091,Locations,Hall of the Vigilant*,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002063,Clear Hall of the Vigilant,N,N,Y,1,2,covered_by_internal_checklist_coverage,explicit_exclusion_clear_not_routed,visited_destroyed_state_clear_excluded,"Dawnstar, Pale Blade, And Heljarchen",none,
CHK-LOCATIONS-1092,Locations,Halldir's Cairn,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002064,Clear Halldir's Cairn,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Bards College Lost Library And Instrument Roads,none,
CHK-LOCATIONS-1093,Locations,Halted Stream Camp,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002065,Clear Halted Stream Camp,N,N,Y,0,1,covered_by_mapped_objective_internal_coverage,completed_now,complete,Halted Stream And Silent Moons Level Gate,none,
CHK-LOCATIONS-1094,Locations,Hamvir's Rest,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002066,Clear Hamvir's Rest,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1095,Locations,Harmugstahl,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002067,Clear Harmugstahl,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1096,Locations,Heartwood Mill,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002265,Discover Heartwood Mill,N,N,Y,1,1,covered_by_internal_checklist_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
CHK-LOCATIONS-1097,Locations,Hela's Folly,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002266,Discover Hela's Folly,N,N,Y,1,2,covered_by_internal_checklist_coverage,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
CHK-LOCATIONS-1098,Locations,Helgen,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002267,Discover Helgen,N,N,Y,1,2,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1099,Locations,High Gate Ruins,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002069,Clear High Gate Ruins,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
CHK-LOCATIONS-1100,Locations,High Hrothgar,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002270,Discover High Hrothgar,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Main Quest Staging Before Sky Haven,none,
CHK-LOCATIONS-1101,Locations,Hillgrund's Tomb,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002071,Clear Hillgrund's Tomb,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1102,Locations,Hlaalu Farm,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002273,Discover Hlaalu Farm,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
CHK-LOCATIONS-1103,Locations,Hob's Fall Cave,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002072,Clear Hob's Fall Cave,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Bards College Lost Library And Instrument Roads,none,
CHK-LOCATIONS-1104,Locations,Hollyfrost Farm,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002274,Discover Hollyfrost Farm,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
CHK-LOCATIONS-1105,Locations,Honeystrand Cave,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002073,Clear Honeystrand Cave,N,N,Y,1,1,covered_by_internal_checklist_coverage,completed_now,complete,Riften Thaneship Frost And Rift Roads,none,
CHK-LOCATIONS-1106,Locations,Honningbrew Meadery,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002275,Discover Honningbrew Meadery,N,N,Y,1,1,covered_by_internal_checklist_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
CHK-LOCATIONS-1107,Locations,Hunter's Rest,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002277,Discover Hunter's Rest,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1108,Locations,Ilinalta's Deep,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002076,Clear Ilinalta's Deep,N,N,Y,3,3,covered_by_internal_checklist_coverage,completed_in_guide | redistributed_or_gated,complete | redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | The Black Star and Ilinalta's Deep,none,
CHK-LOCATIONS-1109,Locations,Irkngthand,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002280,Discover Irkngthand,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Nightingale Rewards And The Skeleton Key,none,
CHK-LOCATIONS-1110,Locations,Ironback Hideout,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002077,Clear Ironback Hideout,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Haafingar Caves Volskygge And Night Hunter,none,
CHK-LOCATIONS-1111,Locations,Ironbind Barrow,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002078,Clear Ironbind Barrow,N,N,Y,2,2,covered_by_internal_checklist_coverage,clearable_location_completed,complete,"Dawnstar, Pale Blade, And Heljarchen | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump",none,
CHK-LOCATIONS-1112,Locations,Ivarstead,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002281,Discover Ivarstead,N,N,Y,1,1,covered_by_internal_checklist_coverage,completed_now,complete,Southern Warm Corridor,none,
CHK-LOCATIONS-1113,Locations,Japhet's Folly*,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002282,Discover Japhet's Folly,N,N,Y,2,3,covered_by_internal_checklist_coverage,completed_in_guide | placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads,none,
CHK-LOCATIONS-1114,Locations,Journeyman's Nook,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002079,Clear Journeyman's Nook,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1115,Locations,Kagrenzel,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002080,Clear Kagrenzel,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1116,Locations,Karthspire,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002283,Discover Karthspire,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Karthspire Sky Haven And Dragonbane,none,
CHK-LOCATIONS-1117,Locations,Karthspire Camp,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002283,Discover Karthspire,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Karthspire Sky Haven And Dragonbane,none,
CHK-LOCATIONS-1118,Locations,Karthwasten,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002284,Discover Karthwasten,N,N,Y,1,1,covered_by_internal_checklist_coverage,discovered_now,complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
CHK-LOCATIONS-1119,Locations,Katla's Farm,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002285,Discover Katla's Farm,N,N,Y,1,1,covered_by_internal_checklist_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
CHK-LOCATIONS-1120,Locations,Kjenstag Ruins,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002286,Discover Kjenstag Ruins,N,N,Y,1,1,covered_by_internal_checklist_coverage,redistributed_or_gated,redistributed_or_staged_by_route_gate,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1121,Locations,Knifepoint Ridge,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002082,Clear Knifepoint Ridge,N,N,Y,2,2,covered_by_internal_checklist_coverage,knifepoint_conflict_reloaded_if_siddgeir_target | redistributed_or_gated,redistributed_or_staged_by_route_gate | staged_for_level_30_boethiah_route,Falkreath Land Lakeview Foundation And Glenmoril Coven | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1122,Locations,Kolskeggr Mine,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002287,Discover Kolskeggr Mine,N,N,Y,0,1,covered_by_mapped_objective_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
CHK-LOCATIONS-1123,Locations,Korvanjund,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002288,Discover Korvanjund,N,N,Y,2,2,covered_by_internal_checklist_coverage,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen | Imperial Civil War",none,
CHK-LOCATIONS-1124,Locations,Kynesgrove,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002289,Discover Kynesgrove,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Main Quest Staging Before Sky Haven,none,
CHK-LOCATIONS-1125,Locations,Labyrinthian,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002084,Clear Labyrinthian,N,N,Y,1,1,covered_by_internal_checklist_coverage,placed_in_guide,complete,Labyrinthian And The Eye Of Magnus,none,
CHK-LOCATIONS-1126,Locations,Largashbur,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002291,Discover Largashbur,N,N,Y,2,2,covered_by_internal_checklist_coverage,not_discovered_here | redistributed_or_gated,redistributed_or_staged_by_route_gate | staged_for_cursed_tribe_bundle,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads,none,
CHK-LOCATIONS-1127,Locations,Left Hand Mine,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002293,Discover Left Hand Mine,N,N,Y,1,1,covered_by_internal_checklist_coverage,discovered_now,complete,Markarth Nchuand-Zel And Old Hroldan,none,
CHK-LOCATIONS-1128,Locations,Liar's Retreat,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002085,Clear Liar's Retreat,N,N,Y,1,1,covered_by_internal_checklist_coverage,cleared_now,complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
CHK-LOCATIONS-1129,Locations,Loreius Farm,location,Main-route prototype block,mapped_to_route_prototype,OBJ-002294,Discover Loreius Farm,N,N,Y,2,2,covered_by_internal_checklist_coverage,placed_in_guide | redistributed_or_gated,complete | redistributed_or_staged_by_route_gate,Cicero Aventus And The Sanctuary Door | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
