audit_area,constraint_id,constraint_source_file,source_section,row_label,constraint_type,objective_id,objective_name,severity,final_coverage_status,guide_locations,route_protection,audit_status,recommended_action,evidence,notes
trophy_dependency,RPCON-000519,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000321,A Few Words with You (Carlotta),hard_gate,placed_in_main_guide,First Day In Whiterun,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000520,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000322,Salt for Arcadia,hard_gate,placed_in_main_guide,First Day In Whiterun,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000521,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000323,Andurs' Arkay Amulet,hard_gate,placed_in_main_guide,First Day In Whiterun,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000522,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000324,Bullying Braith,hard_gate,placed_in_main_guide,First Day In Whiterun,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000523,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000325,Argonian Ale Extraction,hard_gate,placed_in_main_guide,First Day In Whiterun,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000524,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000326,Greatsword for a Great Man,hard_gate,placed_in_main_guide,First Day In Whiterun,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000525,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000327,Rare Gifts (Ysolda),hard_gate,placed_in_main_guide,First Day In Whiterun | Halted Stream And Silent Moons Level Gate,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000526,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000328,Drowned Sorrows,hard_gate,placed_in_main_guide,"Bards College, Lost Library, And Instrument Roads",Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000527,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000329,A Few Words with You (Haran),hard_gate,placed_in_main_guide,"Bards College, Lost Library, And Instrument Roads",Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000528,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000330,Dungeon Delving (Helm of Winterhold),hard_gate,placed_in_main_guide,Bards College Lost Library And Instrument Roads | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000529,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000331,Some Light Theft (Malur),hard_gate,placed_in_main_guide,"Winterhold, College Entry, And Saarthal",Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000530,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000332,Bounty: Bandit Boss,hard_gate,unresolved,Final Reconciliation open route-resolution items,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000531,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000333,Bounty: Dragon,hard_gate,unresolved,Final Reconciliation open route-resolution items,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000532,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000334,Bounty: Forsworn,hard_gate,unresolved,Final Reconciliation open route-resolution items,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000533,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000335,Bounty: Giant,hard_gate,unresolved,Final Reconciliation open route-resolution items,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000534,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000336,Angarvunde,hard_gate,placed_in_main_guide,Riften Thaneship Frost And Rift Roads,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-000535,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Hero of the People,trophy_dependency,OBJ-000337,Ansilvund,hard_gate,placed_in_main_guide,Windhelm Follow-Up And Eastmarch Roads,Route protection: Route at least 50 distinct finite misc objectives rather than relying on repeated-objective behavior.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000022 | SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
