objective_id,objective_name,category,subcategory,route_placement,final_coverage_status,internal_coverage_row_count,coverage_statuses,completion_statuses,guide_locations
OBJ-000805,Dragon Infusion Ability,spell_power,permanent_ability,main_route,placed_in_main_guide,4,audited_not_started_here | not_duplicated_here | not_started_here | placed_in_guide,complete | complete_in_mr043 | staged_for_blades_branch_or_later_sky_haven_policy | staged_for_pre_elder_scroll_blades_policy,Blades Research Blackreach And The Fallen | Karthspire Sky Haven And Dragonbane | Main Quest Staging Before Sky Haven | Paarthurnax And Blades Branch
OBJ-000806,Paarthurnax Meditation Ability Choice Set,spell_power,choice_ability_set,main_route,placed_in_main_guide,2,placed_in_guide | preserved_on_main,default_option_selected | main_continuity_preserved,Blades Research Blackreach And The Fallen | Paarthurnax And Blades Branch
OBJ-000807,Nightingale Agent Power Choice Set,spell_power,choice_power_set,main_route,placed_in_main_guide,2,not_available_here | placed_in_guide,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key
OBJ-000808,Prowler's Profit Ability,spell_power,permanent_ability,main_route,placed_in_main_guide,2,permanent_ability_received | staged_for_later_gate,complete | staged_for_no_stone_unturned_completion,Collectible Reconciliation | Homes Household Services Pets And Mounts
OBJ-000809,Sailor's Repose Ability,spell_power,permanent_ability,main_route,placed_in_main_guide,1,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-000810,Sinderion's Serendipity Ability,spell_power,permanent_ability,main_route,placed_in_main_guide,1,placed_in_guide,complete,Blades Research Blackreach And The Fallen
OBJ-000811,Summon Spectral Assassin Power,spell_power,permanent_power,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Whispers, Solitude Jobs, And The Wedding Assassination"
OBJ-000812,Summon Karstaag Power,spell_power,limited_use_power,main_route,placed_in_main_guide,1,placed_in_guide,complete_power_preserved,"Fahlbtharz, Deathbrand, And Karstaag"
OBJ-000813,Turn of the Seasons Power,spell_power,permanent_power,main_route,placed_in_main_guide,1,permanent_power_received,complete,Homes Household Services Pets And Mounts
OBJ-000814,Telekinesis Arrows Power,spell_power,permanent_power,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal"
OBJ-000815,Beast Form Werewolf Transformation,spell_power,transformation,main_route,placed_in_main_guide,4,acquired_now_perks_staged | confirmed_before_replacement | feeding_policy_active,complete | in_progress_for_transformation_tree | in_progress_until_all_perks,"Beast Blood And The Silver Hand | Companions Finale, Totems, And Beast-Blood Preservation | Post-Frostmoon Vampire Lord Window | Solstheim Entry, Raven Rock Core, And Frostmoon Rings"
OBJ-000816,Werewolf Totem Howl Power Choice Set,spell_power,choice_power_set,main_route,placed_in_main_guide,3,already_complete_preserved | not_available_yet | placed_in_guide,complete | staged_for_post_glory_totems_route,"Beast Blood And The Silver Hand | Companions Finale, Totems, And Beast-Blood Preservation | Post-Frostmoon Vampire Lord Window"
OBJ-000817,Vampire Lord Transformation,spell_power,transformation,main_route,placed_in_main_guide,14,branch_progress | dependency_unblocked | held_for_after_frostmoon | placed_in_guide | staged_next | tracking_continued,branch_prerequisite_progress_reloaded | complete | in_progress | staged_after_frostmoon_rings | staged_for_next_section | staged_for_transformations,"Bittercup, The Pit, And Fortunate Son | Companions Finale, Totems, And Beast-Blood Preservation | Dawnguard Fork And Volkihar Branch | Dawnguard Worldspaces | Fahlbtharz, Deathbrand, And Karstaag | Ghosts Of The Tribunal And Trueflame | Kolbjorn Excavation And Raven Rock West | Miraak Finale, Lost Knowledge, And Last Black Books | Post-Frostmoon Vampire Lord Window | Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Tel Mithryn, Nchardak, And Kagrumez | Temple Of Miraak, Skaal, And Stalhrim | Vahlok's Tomb, Riekling Roads, And Thirsk | Vampire Lord Mastery and Rising at Dawn Closeout"
OBJ-000818,Vampirism Power and Ability State,spell_power,transformation_state,main_route,placed_in_main_guide,5,dependency_unblocked | held_for_after_frostmoon | placed_in_guide | staged_next,complete_cured | in_progress | staged_after_frostmoon_rings | staged_for_next_section | staged_for_transformations,"Companions Finale, Totems, And Beast-Blood Preservation | Dawnguard Worldspaces | Post-Frostmoon Vampire Lord Window | Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vampire Lord Mastery and Rising at Dawn Closeout"
OBJ-000819,Skill Book: A Game at Dinner,book_document,skill_book_title,main_route,placed_in_main_guide,5,read_in_guide | redistributed_or_gated | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Books, Spells, and Documents | Goldenglow Honningbrew Solitude And Snow Veil | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Whiterun Property Western Caves Gray-Mane Rescue And Onmund | Windhelm Murder Investigation And White Phial"
OBJ-000820,Skill Book: De Rerum Dirennis,book_document,skill_book_title,main_route,placed_in_main_guide,4,audited_not_read_here | read_in_guide | redistributed_or_gated | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Blades Research Blackreach And The Fallen | Books, Spells, and Documents | Haafingar Caves Volskygge And Night Hunter | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump"
OBJ-000821,Skill Book: Herbalist's Guide to Skyrim,book_document,skill_book_title,main_route,placed_in_main_guide,2,read_in_guide | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Books, Spells, and Documents | Riften Thaneship Frost And Rift Roads"
OBJ-000822,"Skill Book: Mannimarco, King of Worms",book_document,skill_book_title,main_route,placed_in_main_guide,3,read_in_guide | redistributed_or_gated | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Books, Spells, and Documents | Dawnstar, Vaermina, And Cold-Weather Setup | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump"
OBJ-000823,Skill Book: Song of the Alchemists,book_document,skill_book_title,main_route,placed_in_main_guide,4,not_routed_here | placed_in_guide | retrospectively_confirmed_read_after_scholars_insight | same_room_left_unopened,complete | staged_for_anise_cabin_or_scholars_insight_window | staged_for_selected_copy_later,"Books, Spells, and Documents | Goldenhills Farm And Rorikstead | Helgen Riverwood And First Survival Loop | Miraak Finale, Lost Knowledge, And Last Black Books"
OBJ-000824,Skill Book: Breathing Water,book_document,skill_book_title,main_route,placed_in_main_guide,3,placed_in_guide | retrospectively_confirmed_read_after_scholars_insight | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Books, Spells, and Documents | Riften Thaneship Frost And Rift Roads | Tel Mithryn, Nchardak, And Kagrumez"
OBJ-000825,Skill Book: Daughter of the Niben,book_document,skill_book_title,main_route,placed_in_main_guide,3,nearby_candidate_not_routed | read_in_guide | reward_copy_acquired_unread,complete | staged_for_scholars_insight_read | staged_for_scholars_insight_window,"Books, Spells, and Documents | Fellglow Keep And Good Intentions | Windhelm Murder Investigation And White Phial"
OBJ-000826,Skill Book: Reality & Other Falsehoods,book_document,skill_book_title,main_route,placed_in_main_guide,4,audited_not_routed_here | conditional_not_read_if_red_eagle | read_in_guide | same_location_left_unopened,complete | staged_for_scholar_insight | staged_for_scholars_insight_window | staged_with_reason,"Books, Spells, and Documents | Dawnstar, Pale Blade, And Heljarchen | Markarth Prison Daedric Rites And Reach Redoubts | Peryite's Shrine And Bthardamz"
OBJ-000827,Skill Book: Sithis,book_document,skill_book_title,main_route,placed_in_main_guide,4,read_in_guide | redistributed_or_gated | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Books, Spells, and Documents | Cicero Aventus And The Sanctuary Door | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Security, Shadowmere, And The Brotherhood Endgame"
OBJ-000828,Skill Book: The Lunar Lorkhan,book_document,skill_book_title,main_route,placed_in_main_guide,5,audited_not_read_here | read_in_guide | redistributed_or_gated | same_location_left_unopened | same_location_not_entered,complete | staged_for_scholars_insight_window | staged_for_selected_copy_or_late_reading_window | staged_for_skill_book_window_or_mzulft_bundle,"Arkngthamz And The First Aetherium Shards | Books, Spells, and Documents | Mzulft And The Winterhold Crisis | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Solitude Coast Wild Horse And Wolfskull"
OBJ-000829,Skill Book: Father Of The Niben,book_document,skill_book_title,main_route,placed_in_main_guide,3,read_in_guide | redistributed_or_gated | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Books, Spells, and Documents | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads"
OBJ-000830,"Skill Book: The Black Arrow, v2",book_document,skill_book_title,main_route,placed_in_main_guide,2,placed_in_guide | retrospectively_confirmed_read_after_scholars_insight,complete,"Books, Spells, and Documents | Vampire Lord Mastery and Rising at Dawn Closeout"
OBJ-000831,Skill Book: The Gold Ribbon of Merit,book_document,skill_book_title,main_route,placed_in_main_guide,4,audited_not_read_here | placed_in_guide | retrospectively_confirmed_read_after_scholars_insight | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Books, Spells, and Documents | Imperial Civil War | Miraak Finale, Lost Knowledge, And Last Black Books | Riften Thaneship Frost And Rift Roads"
OBJ-000832,Skill Book: The Marksmanship Lesson,book_document,skill_book_title,main_route,placed_in_main_guide,4,read_in_guide | redistributed_or_gated | same_location_left_unopened,complete | staged_for_scholars_insight_window | staged_for_selected_copy_later,"Books, Spells, and Documents | Companions Entry | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Security, Shadowmere, And The Brotherhood Endgame"
OBJ-000833,Skill Book: Vernaccus and Bourlor,book_document,skill_book_title,main_route,placed_in_main_guide,4,knifepoint_copy_held | not_read_here | read_in_guide | redistributed_or_gated,complete | staged_for_scholar_insight | staged_for_scholars_insight_window,"Books, Spells, and Documents | Falkreath Land Lakeview Foundation And Glenmoril Coven | Markarth Prison Daedric Rites And Reach Redoubts | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump"
OBJ-000834,"Skill Book: A Dance in Fire, v2",book_document,skill_book_title,main_route,placed_in_main_guide,3,audited_not_read_here | read_in_guide | redistributed_or_gated,complete | staged_for_scholars_insight_skill_book_window,"Books, Spells, and Documents | Karthspire Sky Haven And Dragonbane | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump"
OBJ-000835,Skill Book: Battle of Red Mountain,book_document,skill_book_title,main_route,placed_in_main_guide,2,read_in_guide | redistributed_or_gated,complete,"Books, Spells, and Documents | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump"
OBJ-000836,Skill Book: Death Blow of Abernanit,book_document,skill_book_title,main_route,placed_in_main_guide,7,audited_not_routed_here | nearby_candidate_not_routed | placed_in_guide | retrospectively_confirmed_read_after_scholars_insight | same_location_left_unopened | same_room_left_unopened,complete | staged_for_scholars_insight_window | staged_for_selected_copy_or_late_reading_window | staged_for_selected_dawnstar_copy | staged_with_reason,"Books, Spells, and Documents | Dawnstar, Pale Blade, And Heljarchen | First Day In Whiterun | Gauldur Legend Finale | Peryite's Shrine And Bthardamz | Riften Thaneship Frost And Rift Roads | Tel Mithryn, Nchardak, And Kagrumez"
OBJ-000837,Skill Book: The Mirror,book_document,skill_book_title,main_route,placed_in_main_guide,4,not_read_here | read_in_guide | same_location_left_unopened,complete | staged_for_scholar_insight_or_captain_aldis | staged_for_scholars_insight_or_aldis_favor | staged_for_scholars_insight_window,"Books, Spells, and Documents | Markarth Prison Daedric Rites And Reach Redoubts | Solitude Coast Wild Horse And Wolfskull | Windhelm Murder Investigation And White Phial"
OBJ-000838,Skill Book: Warrior,book_document,skill_book_title,main_route,placed_in_main_guide,5,audited_not_read_here | read_in_guide | redistributed_or_gated | selected_source_left_unopened,complete | staged_for_scholars_insight_window,"Blades Research Blackreach And The Fallen | Books, Spells, and Documents | Companions Finale, Totems, And Beast-Blood Preservation | Imperial Civil War | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump"
OBJ-000839,"Skill Book: 2920, Frostfall, v10",book_document,skill_book_title,main_route,placed_in_main_guide,2,audited_not_routed_here | read_in_guide,complete | staged_for_selected_copy_or_late_reading_window,"Books, Spells, and Documents | Gauldur Legend Finale"
OBJ-000840,"Skill Book: 2920, Hearth Fire, v9",book_document,skill_book_title,main_route,placed_in_main_guide,3,placed_in_guide | retrospectively_confirmed_read_after_scholars_insight | reward_copy_acquired_unread,complete | staged_for_scholars_insight_read,"Books, Spells, and Documents | Fellglow Keep And Good Intentions | Tel Mithryn, Nchardak, And Kagrumez"
OBJ-000841,Skill Book: Liminal Bridges,book_document,skill_book_title,main_route,placed_in_main_guide,5,not_read_here | placed_in_guide | retrospectively_confirmed_read_after_scholars_insight | same_location_left_unopened | sleeping_tree_adjacent_audited_not_routed,complete | staged_for_scholar_insight | staged_for_scholars_insight_window,"Bittercup, The Pit, And Fortunate Son | Books, Spells, and Documents | Labyrinthian And The Eye Of Magnus | Markarth Prison Daedric Rites And Reach Redoubts | Saadia First Horse And Western Road Support"
OBJ-000842,Skill Book: The Doors of Oblivion,book_document,skill_book_title,main_route,placed_in_main_guide,4,not_read_here | read_in_guide | redistributed_or_gated | same_location_left_unopened,complete | staged_for_late_selected_copy | staged_for_scholar_insight,"Books, Spells, and Documents | Fellglow Keep And Good Intentions | Markarth Prison Daedric Rites And Reach Redoubts | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump"
OBJ-000843,Skill Book: The Warrior's Charge,book_document,skill_book_title,main_route,placed_in_main_guide,3,read_in_guide | redistributed_or_gated | same_location_left_unopened,complete | staged_for_scholars_insight_window,"Books, Spells, and Documents | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Whiterun Property Western Caves Gray-Mane Rescue And Onmund"
OBJ-000844,Skill Book: A Hypothetical Treachery,book_document,skill_book_title,main_route,placed_in_main_guide,6,audited_not_routed_here | placed_in_guide | retrospectively_confirmed_read_after_scholars_insight | same_location_left_unopened | sleeping_tree_adjacent_audited_not_routed,complete | staged_for_scholars_insight_window | staged_with_reason,"Books, Spells, and Documents | Cicero Aventus And The Sanctuary Door | Dawnstar, Pale Blade, And Heljarchen | Fellglow Keep And Good Intentions | Saadia First Horse And Western Road Support | Tel Mithryn, Nchardak, And Kagrumez"
