objective_id,objective_name,category,route_placement,routing_rigidity,route_block,disposition,source_corridor,candidate_status,route_index_status,prototype_status,gate_status,constraint_count,constraint_types,hard_level_gate,leveled_reward_threshold,threshold_trigger,parent_objective_id,parent_objective_name,parent_route_block,deferred_to,reason,notes
OBJ-000230,Kill the Bandit Leader (Brunwulf Free-Winter),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000231,Delivery (Hillevi Cruel-Sea),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate,1,trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000232,Harsh Master,misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000233,Find the Thalmor Assassin,misc_objective,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,hard_gate | review,2,npc_dependency | trophy_dependency,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000234,Dungeon Delving (Queen Freydis's Sword),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000235,That Was Always There,misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate,1,trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000236,A Few Words with You (Scouts-Many-Marshes),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000237,Dungeon Delving (Shahvee's Amulet),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000238,Some Light Theft (Stands-In-Shallows),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000239,Rare Gifts (Torbjorn Shatter-Shield),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000240,Dark Ancestor,misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate,1,trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000241,Some Light Theft (Dengeir),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000242,Dungeon Delving (Runil's Journal),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000243,Rare Gifts (Siddgeir),misc_objective,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,hard_gate | planning | review,3,npc_dependency | radiant_boundary | trophy_dependency,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000244,Kill the Bandit Leader (Siddgeir),misc_objective,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,branch_or_conflict,5,npc_dependency | quest_conflict_or_branch | radiant_boundary | trophy_dependency,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000245,Delivery (Berit's Ashes),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000246,Dragon's Breath Mead,misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate,1,trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000247,Kill the Bandit Leader (Ahtar),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000248,No News is Good News,misc_objective,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,branch_or_hard_save | hard_gate,2,npc_dependency | trophy_dependency,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000249,Rare Gifts (Captain Aldis),misc_objective,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,branch_or_conflict,4,npc_dependency | quest_conflict_or_branch | radiant_boundary | trophy_dependency,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000250,Elisif's Tribute,misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate,1,trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000251,The Spiced Wine,misc_objective,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,branch_or_hard_save | hard_gate,2,npc_dependency | trophy_dependency,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000252,Dungeon Delving (Noster's Helmet),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000253,A Few Words with You (Octieve San),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000254,Delivery (Sorex Vinius),misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate | planning,2,radiant_boundary | trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000255,Return to Grace,misc_objective,main_route,region_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,hard_gate,1,trophy_dependency,,,,,,,TB-034,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
