constraint_id,objective_id,objective_name,constraint_type,constraint_source_file,source_section,row_label,constraint_summary,routing_rule,hard_save_name,source_notes,status,severity,route_phase_owner,notes
RPCON-000123,OBJ-000327,Rare Gifts (Ysolda),cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,"Whiterun first visit, specifically Amren and Ysolda examples","Location/cell: Whiterun first visit, specifically Amren and Ysolda examples | Affected objective(s): OBJ-000320; OBJ-000327; OBJ-002393 | Lock trigger: UESP documents that some radiant quests can become unavailable if not received on first visit, naming Amren and Ysolda in Whiterun as examples. | Safe entry condition: On the first Whiterun visit, handle or deliberately preserve Amren's Family Sword and Ysolda's Mammoth Tusk dialogue before leaving the city. | Route warning needed: Place a first-Whiterun-entry warning for Amren and Ysolda. Treat broader radiant-favor rows as caution, not proven per-giver locks.","Safe entry condition: On the first Whiterun visit, handle or deliberately preserve Amren's Family Sword and Ysolda's Mammoth Tusk dialogue before leaving the city. | Route warning needed: Place a first-Whiterun-entry warning for Amren and Ysolda. Treat broader radiant-favor rows as caution, not proven per-giver locks.",,SN-000096-radiant-favor-first-visit-and-nonrespawn-target-risk.md,confirmed_examples_class_warning,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000124,OBJ-002393,Discover Whiterun,cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,"Whiterun first visit, specifically Amren and Ysolda examples","Location/cell: Whiterun first visit, specifically Amren and Ysolda examples | Affected objective(s): OBJ-000320; OBJ-000327; OBJ-002393 | Lock trigger: UESP documents that some radiant quests can become unavailable if not received on first visit, naming Amren and Ysolda in Whiterun as examples. | Safe entry condition: On the first Whiterun visit, handle or deliberately preserve Amren's Family Sword and Ysolda's Mammoth Tusk dialogue before leaving the city. | Route warning needed: Place a first-Whiterun-entry warning for Amren and Ysolda. Treat broader radiant-favor rows as caution, not proven per-giver locks.","Safe entry condition: On the first Whiterun visit, handle or deliberately preserve Amren's Family Sword and Ysolda's Mammoth Tusk dialogue before leaving the city. | Route warning needed: Place a first-Whiterun-entry warning for Amren and Ysolda. Treat broader radiant-favor rows as caution, not proven per-giver locks.",,SN-000096-radiant-favor-first-visit-and-nonrespawn-target-risk.md,confirmed_examples_class_warning,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000125,OBJ-001754,Leveled Reward: Lunar Iron Mace,cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,"Location/cell: Silent Moons Camp | Affected objective(s): OBJ-001754; OBJ-001755; OBJ-001756; OBJ-001757; OBJ-001758; OBJ-001759; OBJ-002148; OBJ-002524 | Lock trigger: Low-level entry or repeated nearby passage can leave Lunar weapon placements missing or low-tier until the area respawns. | Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.","Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",,SN-000094-leveled-reward-cell-entry-locks.md,confirmed_respawn_sensitive,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000126,OBJ-001755,Leveled Reward: Lunar Iron Sword,cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,"Location/cell: Silent Moons Camp | Affected objective(s): OBJ-001754; OBJ-001755; OBJ-001756; OBJ-001757; OBJ-001758; OBJ-001759; OBJ-002148; OBJ-002524 | Lock trigger: Low-level entry or repeated nearby passage can leave Lunar weapon placements missing or low-tier until the area respawns. | Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.","Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",,SN-000094-leveled-reward-cell-entry-locks.md,confirmed_respawn_sensitive,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000127,OBJ-001756,Leveled Reward: Lunar Iron War Axe,cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,"Location/cell: Silent Moons Camp | Affected objective(s): OBJ-001754; OBJ-001755; OBJ-001756; OBJ-001757; OBJ-001758; OBJ-001759; OBJ-002148; OBJ-002524 | Lock trigger: Low-level entry or repeated nearby passage can leave Lunar weapon placements missing or low-tier until the area respawns. | Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.","Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",,SN-000094-leveled-reward-cell-entry-locks.md,confirmed_respawn_sensitive,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000128,OBJ-001757,Leveled Reward: Lunar Steel Mace,cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,"Location/cell: Silent Moons Camp | Affected objective(s): OBJ-001754; OBJ-001755; OBJ-001756; OBJ-001757; OBJ-001758; OBJ-001759; OBJ-002148; OBJ-002524 | Lock trigger: Low-level entry or repeated nearby passage can leave Lunar weapon placements missing or low-tier until the area respawns. | Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.","Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",,SN-000094-leveled-reward-cell-entry-locks.md,confirmed_respawn_sensitive,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000129,OBJ-001758,Leveled Reward: Lunar Steel Sword,cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,"Location/cell: Silent Moons Camp | Affected objective(s): OBJ-001754; OBJ-001755; OBJ-001756; OBJ-001757; OBJ-001758; OBJ-001759; OBJ-002148; OBJ-002524 | Lock trigger: Low-level entry or repeated nearby passage can leave Lunar weapon placements missing or low-tier until the area respawns. | Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.","Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",,SN-000094-leveled-reward-cell-entry-locks.md,confirmed_respawn_sensitive,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000130,OBJ-001759,Leveled Reward: Lunar Steel War Axe,cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,"Location/cell: Silent Moons Camp | Affected objective(s): OBJ-001754; OBJ-001755; OBJ-001756; OBJ-001757; OBJ-001758; OBJ-001759; OBJ-002148; OBJ-002524 | Lock trigger: Low-level entry or repeated nearby passage can leave Lunar weapon placements missing or low-tier until the area respawns. | Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.","Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",,SN-000094-leveled-reward-cell-entry-locks.md,confirmed_respawn_sensitive,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000131,OBJ-002148,Clear Silent Moons Camp,cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,"Location/cell: Silent Moons Camp | Affected objective(s): OBJ-001754; OBJ-001755; OBJ-001756; OBJ-001757; OBJ-001758; OBJ-001759; OBJ-002148; OBJ-002524 | Lock trigger: Low-level entry or repeated nearby passage can leave Lunar weapon placements missing or low-tier until the area respawns. | Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.","Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",,SN-000094-leveled-reward-cell-entry-locks.md,confirmed_respawn_sensitive,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000132,OBJ-002524,Learn Weapon Enchantment: Silent Moons Enchant,cell_entry_lock,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,"Location/cell: Silent Moons Camp | Affected objective(s): OBJ-001754; OBJ-001755; OBJ-001756; OBJ-001757; OBJ-001758; OBJ-001759; OBJ-002148; OBJ-002524 | Lock trigger: Low-level entry or repeated nearby passage can leave Lunar weapon placements missing or low-tier until the area respawns. | Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.","Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",,SN-000094-leveled-reward-cell-entry-locks.md,confirmed_respawn_sensitive,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000133,OBJ-001764,Leveled Reward: The Pale Blade,cell_entry_lock,data/constraints/cell-entry-locks.md,Separated Non-Cell Locks and No-Confirmed-Entry Cases,The Pale Blade and Frostmere Crypt,"Subject: The Pale Blade and Frostmere Crypt | Affected objective(s): OBJ-001764; OBJ-002046 | Classification: Reward/claim timing, not confirmed as a first-entry level lock in this pass. Frostmere Crypt still has a separate Amulet of the Moon prior-visit risk. | Route handling: Delay claiming or resolving The Pale Blade until level 27+; do not label Frostmere entry itself as a confirmed Pale Blade tier lock unless later sources prove it.",Route handling: Delay claiming or resolving The Pale Blade until level 27+; do not label Frostmere entry itself as a confirmed Pale Blade tier lock unless later sources prove it.,,SN-000094-leveled-reward-cell-entry-locks.md | SN-000096-radiant-favor-first-visit-and-nonrespawn-target-risk.md,no_confirmed_cell_entry_lock,hard_gate,TB-022/TB-024/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
